interview,video,section_title,timestamp,comment,id
Cozine Welch, https://vimeo.com/853837255,Marker,00:04:50," A lot of folks who I was coming home with didn't, and especially I and I, that I think I expected, what I didn't expect was to come home after 20 years of incarceration. The only technology I had access to was, again, a desktop. I'm, and like, I'm not even using Google Sheets or anything. I'm using Open Office,  like, we're not even using, like, so I, it's not like I'm in here doing, doing some weird stuff. And then we ended up getting some digital MP3 or MP4 players. So music listening. And they will also allow you to craft little letters through the JPay system. And you can also download photographs that your friends and family sent you.  That's the technology everyone in MDOC had access to. . And it's very much just like you would imagine on a, a player on your phone, it's, it's a few menus. . What I wasn't prepared for was that so many of folks who are already home, my friends and family and loved ones, would be so behind.  I didn't expect to come home and I become the tech guy, not even six months from being home. Yeah, yeah. Seriously. I'm the one going through the phone, connecting this, showing 'em how to do that, finding why this is doing that, recognizing that you got some malware, like, I. But that I would have to do that with people who were already out here the past two decades.  That's what really blew my mind. So when now I get a job at a place, so I ended up getting this offer to become an executive director to nonprofit called A Brighter Way. And the nonprofits focus on helping folks who are returning from home especially longer returning citizens, but anyone returning from home in Washtenaw County to to have a mentor to assist system with their transition and also to providing what's called, like we call wraparound services, That goes from anything from housing assistance to covid assistance, to job assistance, to interview assistance, to resumes, whatever. Because you can't assume that someone's coming home from incarceration and only needs a thing or two, you have to look at that whole person and their whole needs. So while doing this is when I came into real direct contact with just how far behind we are when coming home from incarceration and not just because this is the important because.  Time away from society further stagnated us. But because before we went, even went in, we were already behind. We never, we, we weren't going in with any, any, any route to latch onto. No familiarity to begin with. So now you take someone outta society who, before they left only knew of email from a television show.  It wasn't prior daily interactions or needs, and 20, 25, 30 years later, you bring them home and let them know, like, Hey, you gotta know how to do this. Not only do you have to know how to do it, you have to understand what it is, why it is, and how it works. Like you would have, had you grown through it, had you grown up with it, And the major things like the, the thing I think that troubled me the most was that it's no easy fix. we, we we're, we're forgetting that. Those of us who are familiar with this, we became so over time by ourselves, over someone guiding us over catching some piece of information on television that made sense to us because we knew, right, that commercial maybe that said something about, oh, GUI, you knew that because you knew what G U I was.  So it made something happen for your brain that it didn't happen. Those other five people who standing with you didn't piece of information to begin with. That has been like the hardest thing, well, the, I should say, told the hardest thing has been to figure out how do you give someone an understanding of technology and how it interfaces with us every day, not just how to do it, because you can't, 'cause I've been, I, I've shown people step by step how to get into their email.  But they didn't do it on their own successfully until they understood why they had to have two factor where it went to in relay. Like I had to have conversations with this, conversations like this with people because I knew this and could gather it from my experiences and from people teaching me. But if someone hasn't even had that, how do you expect them to jumpstart or to kick ahead of that?  And so like for me, I see that as like the biggest challenge is how do you. Give someone an understanding, familiarity. And not only that, but I don't even wanna say acceptance. Ownership of technology that they've never been given. They've never been told they're worthy of it, that it was theirs. It was always something that was for other people outside and for white folks that wasn't them.  Or for upper class folks, that wasn't them. Or for educated folks that wasn't there, but always folks that wasn't them. And now we realize, oh, that was a disservice. And we're trying to understand how to shortcut 15 years of absence. And I don't mean absence in a person being around, but absenting, anybody including the world giving, excuse my language, giving a fuck about them knowing anything about this.  So, and now I put, now I put on top of this, this is, this is the funny part. Now I put on top of all of that, This 65 year old gentle rehabilitated. Childlike in a lot of ways. Soul that is also stuck in their ways,  because when they find into the difficulty of just opening Gmail and it makes them cry, what hell hope do they have for website development? Right. For understanding anything else. And  that's the thing that. You, you only can provide a space for to ignite on its own. Now it's, it's a thing I, I still struggle with and it was something I realized a few years ago was like, I was afraid me, I was afraid of this damn laptop because I was worried that there was gonna be another instance where I would be looking to do something that should take me 10 or 15 minutes.  And my ignorance would sit me there for an hour and a half. And my absence from society and familiarity and being with folks in it didn't, wasn't there to let me know that this wasn't a, me being gone for 20 years problem. It was just a everyday, everyone who deals with this particular program problem.  Right. I don't, I, because I don't, because I don't have the ownership, the familiarity, I don't feel like it's mine. I don't even know when it's my fault. And so if no one's there to tell me like no. That's just what No, I'm sorry man. Like you were trying to get something outta that and that's just a, a sucky program.",64
Cozine Welch, https://vimeo.com/853837255,Marker,00:10:23," I'm a statewide organizer at an organization called American Friend Service Committee or a national nonprofit, but I work in the Michigan Ypsilanti chapter, focusing right now on Second Look Legislation, trying to get that passed, get some votes in the House and Senate and get some people home.",65
Cozine Welch, https://vimeo.com/853837255,Marker,00:10:35," I don't think we act, we often talk about and that is what we pour into a vacuum. And what I mean by that is, I. I take myself, for example, the, the story I just gave you. I came home, I was in prison for 20 years. I was 17 years old. I don't care how much, how fast I was with tech inside.  I don't care how many Walkman Walkmans I learned to fix or how much I could, school around on open source software on my closed in, closed in computer with no access to the internet, The fact that I would come back, had my phone for a couple weeks, maybe, And somehow now be a go-to person for my family and my community was ridiculous.  And it's like, because even though I needed, and I wa, I had holes that needed to be filled where I was going, had holes larger, you have to think about not only us, but our environment and where we're gonna be going, Like, so the idea of it becoming a lifestyle, a thing that you do sounds great when you're around people doing it.  But when you see me back to Pinehurst and school craft, man, ain't nobody checking their emails, man. No one, what I mean? Like, it, it that, that, that way of living. Right. The, the, the way the, the realization of how we can pres propel you forward is not present because the desert, it's not real for us.  There. Technology is not real for us there. why? 'cause it ain't did shit for us there. But help us get on social media and invite ourselves more. But we still got food deserts still underserved in our schools. No one's coming outta school. A, a, a tech genius. Not because you get a a a a notebook for $65.  That hasn't changed anything in the school. That $65 notebook doesn't mean that that kid's now gonna be finishing high school on time. So, like, and I, and that's obviously a, a problem too big for, for, for this approach, but it's one to be aware of because, whatever you do, that's where you're gonna be putting it at, you're gonna be putting your resources into someplace someone who has them and will.  Be great for them, but they're likely gonna go somewhere where there aren't any. So how do you keep it going? when you send that person off to the sea on a raft, how do you, what's gonna be your way to morris code to signal them at the lighthouse so they know what they're connected to. They can keep sending information where they are.  That's the problem that I keep running into. And it's like, I, I think so a friend who I'm now fortunate enough to work with is a partner who I'm working with. When she came home four years ago, or three and a half, four years ago when I first started a, because like, there's another thing too.  I started this program, I'm executive director, this nonprofit in less than two years home from a 20 year sentence. And my job is to help people who are returning home, make their way where I'm still learning it, But one, but I mean, there was no, there was no one else who was gonna do it.  There was no one doing it. Who the hell else could, what I mean? Like so I met a wonderful person, friend of mine named Lawanda. Now I'm working with her and me and Lawanda sat and cried so many nights, so many hours, so many times, so many days about just trying to understand it, trying to get the familiarity with everything from the phone to the laptop, to the interface between the two, to being able to check the Gmail on your phone through the app instead of having to log in.  And now, She's sending me Gmail, now she's sharing Google Docs with me. It took time and it took her being in the environment of folks who do it, if Lawanda hadn't have been around us, and American Friend Service Committee and all the things that she's doing to keep her in the loop. She'd have been just like the other of our friends who came home and got something going and then just found somewhere else to be, because I don't care where anybody puts on the TV screen paper, there's no spots out here like that.  No one's coming and reaching out to us in that way to where each of us feels like we've got a chance. There's some possibility for us. The fuck there is, there's a reality we see in front of us like the last 25 years. .  Like we are gonna go back out into our deserts where we sleep and live, and somehow we gotta keep that water flowing to us. So make sure the program has some way to keep us connected, to keep us in the loop. 'cause we're gonna have to loop others in. We gotta stay connected.",66
Cozine Welch, https://vimeo.com/853837255,Marker,00:14:32," We have to live within this system and these issues and find, it's, it's like the, it's like the nonprofit approach, You have, or, or you have the folks who are on the ground not the nonprofit approach, but the social change approach where you have the two sides, right.  Folks on the ground who are helping, the folks who are tending to the wounded, so to speak. Right. And then you have the folks who are, in the political room or what have you, who are making sure that the laws that hurt the wounded get taken off. Like you have to have, you have to have both operating at the exact same time.  You can't forge go one for the other. And so that has to be done by actors other than ourselves, But we still also have to do things that we can in these unfair systems to, to, to, to alleviate and to, guard against some of",67
Cozine Welch, https://vimeo.com/853837255,Marker,00:15:11," . We have these in our hands at our disposal, but we don't really fully understand them. Right. And that's not a thing that I, that, it's one thing now that I realize it's not something to expect folks who come home to do 'cause not 'cause folks out here.  Not everyone out here understands. I can't tell you how many times I was, I was talk, I remember I had a job at this is, this is a great example. I had a job at the University of Michigan as the managing editor of a literary review called The Michigan Review of Prisoner Creative Writing. . And we're trying to figure out a way to To, to keep track of all the submissions and communications when they come in.  So what will happen was, folks are writing in and they're, they're not only just using pen and paper like you would think, but they're also using scrap paper using pieces of cardboard from a box of crackers, using  any medium to transmit a written thought to that didn't get their hands on. Some of it beautiful. Some of it's sad, you think you see a person who has, these, these wasted pieces of, of departmental paper that they were able to get outta the trash and the only implement they have to write is a, is a piece of state bar soap and they're writing on paper with state soap and finding some way, some process they come up with to actually ingrain it into the fiber so that you can't just wipe.  . We were trying to figure out ways to, to keep these documents and it would get to the point to where folks would have to throw all these, all these submissions away because we, university of Michigan didn't give us enough storage space, and I couldn't, I just couldn't sit with that.  I couldn't think about all the history, all the wisdom, the knowledge, the experience, the insight that just has to be thrown away, and the fact that no one thought of a way to resolve this pissed me off. I'm like, I'm thinking to myself, why don't you just take a picture of it? I'm home. Not, I'm like a a year home.  I'm like, we got phones. Take a picture. I do a, I search for 15 minutes and find Adobe Scan or capture whichever one it is. I do that. Capture, create a whole new, create a whole new thing at the job. Now we don't ever have to, we not now, we never have to get rid of anything. And we also now can expand our editorial committee because now we can have folks who can't make it to our in-person editorial committee, still see stuff on our box drive and be able to make, be able to make edits and suggestions.  So I say that to say I was at the University of Michigan at the residential college, and no one knew. Adobe scan so what that helps me realize is not to beat myself up or for us to assume well, because it's all, it's like, it's like everything else, You're gonna have folks who are gonna get it, who are gonna be with it, who are gonna catch it.  I don't know if their, their brain chemistry's gonna be the right way. They have the right upbringing and et cetera. All these facts are gonna align to where when you bring them a cell phone and sit down with them for a few hours, they're gonna catch on to it faster. And there'll be some folks who are not going to, and there'll be some folks who just won't be interested for whatever reason,  Mm-hmm. For whatever reason. And that's okay. And I would hope. This has been my experience to get wise enough to see that, okay, well that's just them. It's still worth the time and energy to allow this to be available for everybody to still pour it in. Because I'll be completely honest with you, when it comes 10, folks who have come home from 20 or 30 years of incarceration, you're trying to really show them the expansiveness that this technology can provide to them.  Man, eight of them might not really care anymore because, not because they don't care, but because so much else has happened that they can't even see that light that you're shining. It's gonna take more time for them to be able to see it. But what scares me is that, and I'm, I'm, I'm, I'm blowing that number up.  I don't in any way believe it's really Abe, I'm just trying to give a extreme example, but I feel like it's important for us to recognize those eight who say like, nah, I'm just not with it. I don't get it. I don't care. We still find ways to bring it to 'em. We can't leave them behind. Like I think, I think that's the point I'm trying to make is that we can't have this be a thing where we rec, where we think that only the elective few need to make it, we need to shower this shit over everybody.  what I'm saying? Where it just becomes a part of the everyday, everyday living, It's everyday living, .",68
Cozine Welch, https://vimeo.com/853837255,Marker,00:19:02," It's also hard not to see every difficulty you encounter as just more proof of why you ain't shit. Why? Because if you were right, you would've went in the first place. You never would've had this problem you're facing right now. You can't escape from this seemingly logical deduction everywhere you go.  Now put in front of that is this intangible seeming thing of ones and zeros, . That I'm supposed to care enough about. That is confusing me in ways that nothing else has, like it's, it's a, it's a, it's a lot. And then to see it be integrated into so many other places, you can't escape it. You can't, you can't.  You gotta go on the SOS online to do something. every time I sat and had to walk people through that, because they, they were gone for 25 years, there was no SOS online. Now you're telling them that if they wanna do something, they have to do this first. , the larger society as a whole doesn't have that problem. They, when, when SOS online first got integrated and rolled out, they were there learning the buggy ways to get through it, they were figuring it out and, and eventually, not to say that everyone has, because I know, I know a lot of folks, my aunt right now, I'm still, I still do SOS online for her.",69
Cozine Welch, https://vimeo.com/853837255,Marker,00:20:07," I was in the program called Prison Creative Arts Project (PCAP). It's pretty how I came to even, it's, it was part of my trajectory to, to where I'm and, and partly responsible.  And we had this thing called PCAP Magic. So Pcap is the University of Michigan. They go inside, they perform, they run a facilitate, I should say create writing workshops, theater workshops. We got a photography workshop now at one institution, music workshops, And at the end of each semester there's a final performance.  And that is the culmination of that semester. And there's always this worry. That things won't happen. That something won't happen, that the final performance won't go off, that we won't get inside, that DOC won't allow us to get inside, that they're gonna send someone back. But one thing we found over, I think people have been around 30 years now doing this and consistently, completely deliver, dealing with the Michigan Department Corrections and the Carceral State as a whole, and every time PCAP delivers, And every time, so many other orgs I know who put together programming who try to make a change, they ass delivers because they care about delivering.  Like really, it's, it's, it sounds like, oh yeah, it sounds Disney Plus, but really like when you're starting off at that place, you want to see an objective. You want to see a better, you're going to see that like, y'all gonna make something happen. I'm not, I'm not. I don't have any doubt in it.",70
Cozine Welch, https://vimeo.com/853837255,Marker,00:21:24," They have a whole carceral state. There's a different thing called the Car ceral Research Project and like one of the things that made PCAP or makes PCAP so great is that, so there are a arts project still has these artists who they've been working with coming home and need to be out here.  And so PCAP's a community and so you get assistance from all other, from all, I got assistance with everything from. Where to go get my phone to transportation when I need to go places. Right. It was a community. But they really have always talked about technology.",71
Adam Grant, https://vimeo.com/848183882,challenge_mental_health_prison,00:00:00," Recently I just engaged in mental health therapy myself. And even with good insurance, I've found that it's kind of tricky post or during Covid to find carriers that will.  accept even good insurance, let alone Medicaid or let alone no insurance. In fact, our agency actually pays for some people to get mental health services because they couldn't get them any other way. So we literally come out of pocket to take care of them. This is complicated even further when you're talking about people who understand things like post-incarceration syndrome and what it is to have that kind of very specific and state sanctioned trauma.  In the mix. And there are a few people who do that, or there are a few who claim to do it and even less that actually are able to do it. But I, I think partially it's, it's because people who are formerly incarcerated are an afterthought in most things. They're an afterthought, especially when you're talking about mental health services, because I think most people either feel.  That we're beyond saving or that we wouldn't engage in services anyway. So they're not really marketed to us. They're not put out there in a way that most people would find it to be something appealing, which is one of the reasons why I've been sharing my journey very publicly so that people understand that it would be crazier.  Yes, I'm using that word on purpose to not. Engage in some kind of services after 27 years than it is to do so, and sometimes it's just good to have somebody who's a kind of a blank slate who doesn't know you, who doesn't try to fill in the blanks to, to operate as a sounding board, if nothing else, to process some of the things that we've reshaped in our memory over all the years.",72
Adam Grant, https://vimeo.com/848183882,challenge_tech_prison,00:01:55," I went in in 1993,  and I came ho home in 2020. January of 2020,  it also, it also threw me into the deep end of the pool when it came to technology.  I was either gonna sink or swim, so I started learning a lot of things and I found out that the undo button was my best friend. And that there weren't very many mistakes that I couldn't undo as long as I wasn't doing 'em on social media. Which I actually have a story about that too. My mom and I didn't talk for 17 years and I was peeping through the peep hole of Facebook looking at some of her stuff, and I'd started a page called Their Life Matters, and I thought I was liking something on her page with that, and it showed up as me and I didn't know how to undo a like.  So I panicked for three hours until I picked my wife up from work and she could tell me how to undo it. And it happened to be on my 50th birthday. And when I came home, my mom had said, happy birthday. And it started the, the, the, the journey to our reconciliation and So, , sometimes the worst thing you think that happens to you ends up being the best thing.  But technology is a ch a challenge for anybody. If they go away for 10 years. Technology changes so much, let alone being gone for 27. Or we had a gentleman that came in last year who did 44. He went in in 78 and came out in 2022. And so, and, and then on, on top of it, they give, , things like Obama phones and stuff like that, which are better than nothing, but they don't work the way they're supposed to.  So people learn how to operate things that don't operate the rest the way the rest of the world does. Which does . More damage than good.  , I started my reentry before I ever came home,  but I had, I had started on this path of how am I going to live my life before I got out here? So I was as prepared as you possibly could be. I mean, I hit the, the Secretary of State the day I got out because I wanted to start. The process as soon as possible. I went to the social security office the same day.  I had saved some money cuz I'd actually stopped going to school. I'd gotten my associate's degree the year before and the money that I was applying towards that, I started saving. I'm blessed with, she wasn't my wife at the time, but she's my wife now.  , Being aware of the fact that we were gonna probably need to be a two car family to, in order to really be successful. So I had a lot of things that a lot of people didn't, but part of the reason that I had them is, is because I anticipated them and I played my part in it, where people were willing to put money on my books, and buy things for me while I was incarcerated.  I would always ask them to put them off to the side. And a perfect example, that's my mother-in-law's cookie money, she called it. Every time she wanted to buy cookies, she put the money in a jar for me. And those extra two years that I stayed in in prison, that I was supposed to be out for the total of almost four years of cookie money, put $700 in my pocket when I walked out the door.  There were no programs available because everything had run. Pre-COVID a certain way and everything el everything shut down. So there really were no programs anymore. The world was scattering, trying to figure out how to do things, and I actually became more valuable to my parole officer than he was to me because I got a peer recovery coach job.  And so I started becoming aware of a lot of resources that I funneled back to him so that he could share them with other people in our situation.",73
Adam Grant, https://vimeo.com/848183882,change_prison_invest,00:05:32," One of the biggest things that if, as, as a taxpayer now, and I think all taxpayers should be upset with, is the fact that we don't invest. In the criminal justice sim system we spend there's a difference. And, and one of the perfect examples of that is, is the way the Department of Corrections is set up is, is it does very little to emulate the actual world that most people are gonna be released into.  It's based on, well, it's based on a military model. Where you break 'em down and then you build them back up. But when budget cuts come, it doesn't cost anything to break people down. It costs a lot to build them back up. So those are the things that always go, but even worse, it's based on a abusive parenting model.  And, and so you're talking about giving people allowances. You're talking about grounding them when they don't do what they're supposed to do. They don't really have any real budgetary lessons that are learned. They don't have any idea that the reason why they're making 17 cents an hour is because they're deferring all these other costs, and they could use all these.  Things to actually teach people before they come home, but they don't . What they do is, is that they learn that they're not worth very much, they're not worth, , good food, good clothes, any of those things. So their sense of value becomes really diminished. And I think that's the biggest challenge that we face working with the people that we do at A Brighter Way.  Getting them to understand that they're worth it. Getting them to understand that what, that we are investing in them because we believe they're gonna give something back to all of us and to society as a whole. We're not just giving them something, we're pulling something out of them that already exists.  And I think that's a huge disservice. I, a lot of people will think that it's on purpose. I don't necessarily think it's that conscious and on purpose, but I also believe that the status quo requires people to be on the bottom and people to be on the top. And therefore it allows certain people to stay on the bottom and become the aggregate for everything else.  I think that's the biggest thing is a sense of sense of purpose, a sense of value, of sense of. That they actually can be, there's stigmas and we talk about stigmas all the time, especially when we're talking about those that are imposed upon us. But the, the worst stigmas are the ones that we internalize and take with us everywhere.  So nobody has to, nobody has to do it to us because we stop ourselves. Nobody's gonna give me this job because I have a felony. Nobody's gonna do this. And I think that's one of the things that peer led reentry has the ability to kind of dispel is. Three and a half years after my incarceration, I'm the executive director of a nonprofit organization.  And so you can't tell me what you can't do. I've got nine felonies on my record. I did 27 straight. I had an a prefix that I did two years on. I've done a year and a after the county, 53 years old, and I have nearly 31 years of incarceration. So you can do these things. They just aren't easy.",74
Adam Grant, https://vimeo.com/848183882,challenge_returning_job,00:08:26," Nobody seems to wanna take the chance on you. I always joke that I was 30 for 30 in interviews. When I, when I came home, everybody wanted to hire me and, and gave me the thumbs up. And then, and, and, and I was not dishonest about my incarceration. I was very honest about my incarceration. But then when they actually, , did the background check, they apparently didn't hear me properly cuz then they rescinded the offer.  And it's kind of funny now because I'm, I'm the head of an organization that currently is up to about a $400,000 a year budget. And I couldn't get a job at. Blarney Castle Petroleum because I couldn't handle $50 in the till.",75
Adam Grant, https://vimeo.com/848183882,win_show_up,00:09:08," . I've been stubborn my entire life and I just used it in all the wrong ways. Once I came home, I used that stubbornness to my advantage and I just kept showing up.  People could decide how they wanted to interact with me, but they couldn't decide how I was gonna interact with them. That was my responsibility in that. So I just kept showing up. I kept sharing my story. I kept listening to other people because I wanna stay. A lot of people try and distance themselves from the problem, try and distance themselves themselves from their incarceration and things like that.  And I didn't want to, because I believe that I'm meant to be a voice, and so I need to stay close to these things. So, So I just kept showing up and a lot of times people would say, what are you gonna trying for that job? There's no way you're gonna get that job. It's above your pay grade.  And I said, let them tell me no because they're the only ones that can tell me no. And so I got a couple jobs that people were like, you're crazy. There's no way you're gonna get it. This job actually came to me. When the previous executive director vacated the position, I had been visible enough with work with places like Nation Outside and Home of New Vision and just volunteering and going to some of these rallies and getting to know people that the person who started this organization knew of me, thought that I was a good fit, and he called up my supervisor at Home of New Vision and he said, do you think Adam is up for this job?  My supervisor said Adam was built for this job. And 18 months later, we've quadrupled our staff, quadrupled our budgets and everybody's asking us what our secret sauce is.",76
Adam Grant, https://vimeo.com/848183882,challenge_education_prison,00:10:48," . One of the things is, is that the system often abuses things like that.  And so they had a bunch of people going to class and they weren't walking out with degrees. They were walking around about out with a bunch of credits and sometimes that still is the case. And then it, they have to piecemeal find a way to actually, , get close to a degree, which they have to finish when they get out.  But at least people had an opportunity, at least they had something that they were, , pouring themselves into that gave them an opportunity at a better life, , at some kind of an upward trajectory. And then I was there when they took them too. I didn't fully understand the impact of 'em until years later, and I wanted to go to college and I had to find a way to fund it.  On my own, which is very difficult. You have to find organizations that will, I mean, schools that will work with you, where the credits will be transferable, where you can actually afford them. The, the system requires you to buy brand new books every time so you can't get used books. So, , a lot of my books were.  $350 to, to do the actual class. I, I used to joke about this, but it's actually true that it's really a problem when it's easier to get ahold of pornography than it is to get ahold of textbooks. That shows how twisted the system is.  And then shortly before I came home, they started to do the second chance Pell Grants again.  So they started to do pilot programs. And it changes things. People approach things differently. I mean, if you approach your incarceration as being a prisoner, that's what you're going to become if you get to approach it by being a student. That's what you become. So you have to give people these opportunities to kind of change their life, change their family's lives in some ways, and make it so it's actually useful.  A lot of the, a lot of the stuff they give them, they like a lot of the degrees they do are entrepreneurial degrees. Those are nice in theory, except for one of your conditions of parole, is you must work for somebody else. So like many of the vocations, they're just, they're disjointed from reality.  They need to be tied to it. And if we create situations where we've got peer led reentry and things like that, people can get degrees and go into fields that they actually want to do and they're actually motivated to do. And it's not purely for money. .",77
Adam Grant, https://vimeo.com/848183882,win_brighter_way,00:13:12," Our organization's called A Brighter Way, and it was started by three individuals who were formally incarcerated and they realized that there had to be a better way of doing things than they were doing at the time. 2016, you were getting towards some of the end of the Zero tolerance era in, in the state of Michigan.  And so they were sending people back for everything and even ghost. Violations. And so they started working on this idea that was based on a 70 times seven mentoring model out of Muskegon, which is a little bit faith-based. And then they pulled back a little bit on that. They had a little bit of an s u d focus and they were in, in resource, rich Washtenaw County.  But they weren't really able to tap into a lot of the resources. I came into the position at a time where the resources were a little bit easier. We had some of the ARPA funding available to us, and so we've expanded on our mentoring model. We've actually gone away a little bit from mentoring to what we call navigation mentoring has this hierarchical intonation to it. And so what we're doing is, is we're helping to navigate systems that we've all previously navigated. So all the people in my office, except for one person, has been formerly incarcerated. Matter of fact, the shirt that I'm wearing that you see, the 27 on my shoulders.  It says A Brighter Way. It's got my name on the back and it's got the number of years that I served. Everybody in the office has the same thing. So we've got somebody wearing a 44, somebody wearing a 29, somebody wearing a 20. We got over a hundred years of incarceration in our office, so we do. I hate the term, but there's not a better term.  We do individualized wraparound services and I can't even explain fully what those are because until I meet the person, I can't decide what those things are. They're so individualized that it might include a cheeseburger. Cuz if I don't get a cheeseburger in you, then we can't talk about anything else.  But we do do the basic things, housing, transportation. We help connect with education. We help to connect, connect with employment, but our model is not a recidivism model. Our model is a quality of life model. Because recidivism doesn't have anything to do with the human quality of life is a very humane way of looking at this issue.",78
Adam Grant, https://vimeo.com/848183882,change_expand_brighter_way,00:15:27," One of the things that we want to do is, is we want to Replicate this model. We don't wanna expand. We think one of the problems is, is when organizations start to expand to being regional and when they start expanding to be statewide, when they started out local they lose a lot of what they had and they try and.  Impose one area's will and culture into another area, which doesn't always work. What we do believe is, is that our model is 75% transferable. So if we can convey that 75% to the other 83 counties around us that wanna do something very similar to a brighter way, then we can expand our reach without having to have our hands.  On all of it. So that's kind of where the capacity issue comes in is we wanna help to build capacity in the state so that there are more people using the Nation Outside Trauma-Informed, Peer-led Reentry Model. , working with people in every county, it shouldn't matter where you live. , like they say all the time, it shouldn't matter your zip code on what resources are available to you.  They should be available everywhere.",79
Adam Grant, https://vimeo.com/848183882,challenge_housing,00:16:38," Housing is a, they might not have it officially anymore, but redlining still exists. There's no doubt about it. There's certain areas that people can get into.  And other areas that they can't. My own experience , and, and again, I wanna preface this with the fact that I always do and I recognize the fact that I experienced these things as a white male in America, and that that does, , make a difference in a lot of areas. And still, I've had problems with housing.  I'm not on my lease right now. My wife is on the lease. We tried to move into an apartment above. My mother-in-law who's 86 years old now, wants to stay at home and my wife had already been approved. And then they said, well, we just need Adam to, , fill out the paperwork to be an occupant. And within three hours we were all now no longer approved.  And even if we came up with the money to pay six months in advance, they still wouldn't let us into the place purely because I was in prison. Because you gotta remember, I'm also executive director of a nonprofit organization.  I have nearly an 800 credit score. And so there's nothing else that goes into this except for that. And, and it was, there was like no discussions afterwards. So these things happened on a pretty regular basis. I also, it's Detroit adjacent. I also, a Brighter Way is located in Washtenaw County, which is a much more well-to-do area than Detroit.  The problem is you have Eastern Michigan and you have University of Michigan, so they've got a transient population that can always fill their housing. There's a glut of people and there's, there's a shortage. A of actual housing. So somebody who's formerly incarcerated trying to find housing in Washtenaw County is hit with two things.  The excessive price and the fact that, that if they have a that's not true. If part of Ann Arbor actually has something on the books that says they can't use your incarceration against you on the front end. On the back end, they still can. And the only thing that they have to do if they decide to do that is they have to give you your application fee back  but they still have the ability to do it. So Nation Outside is working on some stuff like that statewide to get that off the books too. But I mean, it's, it's, it's pretty regular. It's pretty regular. You expect it, especially with the bigger property owners. The only real way out of this in a lot of ways is home ownership.",80
Adam Grant, https://vimeo.com/848183882,challenge_home_ownership,00:19:08," And it's hard to get to home ownership if you haven't been able to get a rental history. If people aren't giving you a job. And if you're not having people that are helping to actually build your credit, and that's one of the things that, , we have some good partnerships, especially with a bank called Old National Bank, where they actually do training for our individuals.  And if they start banking there, they start working so that hopefully within two years they can get a loan, they can, they can buy their own house and go from there.",81
Adam Grant, https://vimeo.com/848183882,change_home_ownership,00:19:37, And then some of them we're trying to actually inspire them to buy. Multi-unit dwellings so that then we can do both things where that they can own something and they can rent to somebody else who couldn't otherwise rent.,82
Adam Grant, https://vimeo.com/848183882,challenge_returning_citizen,00:19:51," I understand the concept of the best the best indicator of future behaviors, past behavior, but how far do you have to go into my past to, to think of the things I did? My crime in 1993, I had a realization in this last year that I've done far more good. I. I've done bad and I never thought I'd get to that point cuz I did a lot of bad.  But it's, but it's not even close now. But people have, if they go far enough back into the past, I tell people this all the time, the only difference between me and you is that my worst, the worst things I've ever done are documented. Most of the wor worst things that most people have done have just ha taken place in the dark and only they know about 'em.  Mine are there for public consumption and I own them.",83
Adam Grant, https://vimeo.com/848183882,change_prison_perspective,00:20:40," when I was inside, I used to say the best classes took place when it had me, a staff member and a volunteer running the class, cuz all three of them have a different credibility.  And I think the thing that's been, , kind of minimized is, is the credibility that we have. They always talk about the things that could go wrong. I don't see 'em shutting prisons down. When overdose rates go up, when there are no visits, we know exactly where the, where the substances are coming in, that we don't stop hiring corrections officers.  But why is that always the answer when it comes to somebody who's been formerly incarcerated, oh, one of 'em screwed up. We can't do this anymore. It is the idea that people's racism and bigotry has to go somewhere in this society, unfortunately.  And so they can call us convicts, they can call us felons,",84
Adam Grant, https://vimeo.com/848183882,win_despite_system,00:21:31," The key with a lot of that is the framing that that takes place despite. The system, not because of the system, cuz it's amazing to me how they will kick us in the teeth every chance they get and then try and take credit for us.  When something goes well, it's like, you can't do both, , I did this, I did, that's the stubborn part. I did this despite you, I was not gonna become a statistic. And I, and, and I still refuse to. So I got off parole last year for the first time. It's the first time that I've been not been on parole.  Probation or some form of incarceration since 1985. And I told my parole agent when I came out, you're gonna get to count me as a victory. And he did.",85
Adam Grant, https://vimeo.com/848183882,challenge_returning_job,00:22:14," Especially when it comes to that region, it's been underserved for so long. It, it, it, it seems to be resource rich in some areas, but it's not ultimately resource rich if everybody's driving in that works there.  A lot of these positions that are, that are meant for, , reentry and people who've returned need to be given to the people who live in the area because you get. A multiplier effect out of that. So you get the time that they're actually working at their job and you get the time while they're home.  People get to see that. So I would just, I would just be aware of that, that it's not only the services that we're providing, but it's the job themselves and the upward mobility that it, that it, that it creates. That is hugely important. So this. Bullshit model of the nonprofits that it's a bunch of part-time positions because you can get three part-time positions for the cost of one full-time is garbage cuz you're forgetting the person at the front end of those services that needs to be served as well.",86
Adam Grant, https://vimeo.com/848183882,challenge_returning_job,00:23:20," It's a model that they've gotten used to, but especially when you're dealing with people who've already been exploited and don't understand the system. A lot of people, a lot of people will get hired and they think they're making decent money because they're getting.  , they're, they're contracting so they're getting no taxes taken out of it so that they don't understand that. They don't even have the, the, the advantage of having an employer who would pay half of those social security taxes, half of those payroll taxes. Mm-hmm. Things like that. And then they've got this huge bill.  At the end of the year, there's just so many, so many ways that people continue to be exploited, even when it doesn't appear that way.",87
