id,comments
1642676139947851776,"@jachiam0 @moskov @adamdangelo @ESYudkowsky @ylecun When he doesn't cover their specific objection, people complain that he's focusing on inconsequential side-points. When he tries to say enough to cover almost everyone's objections, they say things like this. You're not providing a good alternative!"
1642638987633524737,"@moskov @adamdangelo @ESYudkowsky @ylecun - eyeballing the kinds of real cognitive capabilities recent ML seems to have, and how quickly it seems to be adding important new ones, and guessing that we don't have much time left."
1642638678785945600,"@moskov @adamdangelo @ESYudkowsky @ylecun - the early deep learning revolution (and eg AlphaGo) showing humans automating large swathes of intelligence without understanding what their AIs are thinking or having many internal levers for tweaking goals, smartness, thought patterns, etc."
1642638525253455872,"@moskov @adamdangelo @ESYudkowsky @ylecun - trying to team up with others to solve alignment for  many years, and making almost no progress.

- observing other people not taking the problem seriously, not red-teaming their own ideas, not coming up with many promising ideas Eliezer hadn't already had, etc."
1642637585351847938,"@moskov @adamdangelo @ESYudkowsky @ylecun His own big updates toward p(doom) seem to have come from

- realizing that greater intelligence doesn't entail greater morality (https://t.co/x4eiAiDdVl), after having read page 47 of Vinge's True Names... and Other Dangers as a kid. https://t.co/vThOXQCyqV"
1642617185284808704,"@adamdangelo @moskov @ESYudkowsky @ylecun And I think it's not hard to motivate why you might become doomier still when you look at the social and memetic situation, where mostly people don't take the problem very seriously.

There are still reasons not to give up hope altogether, but IMO things are not looking good!!"
1642616742693466112,"@adamdangelo @moskov @ESYudkowsky @ylecun And I think it's not hard to motivate why you might become doomier still when you look at the current state of alignment knowledge and the set of ideas and plans that are most popular today. (E.g., 'we have no idea how to do this but we can pray the AI will be able to help us'.)"
1642615746089082880,"@adamdangelo @moskov @ESYudkowsky @ylecun But it's not obviously hopeless; e.g., Nate had double-digit probabilities on success for at least a brief window in 2015. It looks like a naturally doomy sort of problem, but it's not at all obviously impossible. If the field of ML looked like NASA, it might look quite doable."
1642615346896187392,"@adamdangelo @moskov @ESYudkowsky @ylecun So the reference class looks very doomy: if a complex software product requires you to get the very first versions working very correctly, *especially* in a hyped-up field where you have to outspeed many less-cautious competitors, then we should already be feeling really doomy."
1642615117312593920,"@adamdangelo @moskov @ESYudkowsky @ylecun It literally always takes a surprisingly large focused effort when it succeeds, and literally always comes years after the natural deployment of messy non-robust software, which is always faster to achieve, in the field's past experience."
1642614547377954817,"@adamdangelo @moskov @ESYudkowsky @ylecun Achieving *any* robustness property in complex software that will be deployed in the real world, with all its messiness and adversarial optimization, is very difficult and usually fails."
1642613706935914496,"@adamdangelo @moskov @ESYudkowsky @ylecun The future is hard to predict, but plans systematically take longer and run into more snags than humans naively expect, as opposed to plans systematically going surprisingly smoothly and deadlines being systematically hit ahead of schedule."
1642613464471568384,"@adamdangelo @moskov @ESYudkowsky @ylecun Reality ends up being thorny and inconvenient in many of the places where your models were absent or fuzzy. Surprises are abundant, and some can be good but this is empirically a lot rarer than unhappy surprises."
1642613064456617984,"@adamdangelo @moskov @ESYudkowsky @ylecun That is: I model a lot of Eliezer's confidence as coming from the same place as https://t.co/WVIwAOCoGo.

The default assumption is that software goes wrong in a hundred different ways you didn't expect."
1642612400083058689,"@adamdangelo @moskov @ESYudkowsky @ylecun To answer your question directly, though (acknowledging that I may be wrong because I don't have read access to Eliezer's mind): I think Eliezer has already more or less written the thing you're asking for, and it's called https://t.co/67JUaUYqXS and https://t.co/4UbAEaQwAp."
1642476633423765504,"@QuintinPope5 ""... but wow, I continue to think he's way too overconfident in his models, and this is a great illustration of why that matters!'"", then I think you should have said something like that instead."
1641943309533982720,"@anthrupad @thezahima @lexfridman @ESYudkowsky Our team is small, and I'm open to hiring more people or (potentially easier) giving out grants to people who have good ideas. Grant-like things are probably better to start with, since part of what I'm trying to avoid is bottlenecking cool new ideas on me, or on Nate/Malo/etc."
1641923200429834240,"@anthrupad @thezahima @lexfridman @ESYudkowsky Nate gave a revamped version of Eliezer's talk at Google in 2017, which I think went very well:  https://t.co/PVPzeU3YOz. If we did another revised version of the talk, it's not clear to me what we'd want to change -- do you have any concrete things you're wishing for?"
1641753138310053888,"@Aella_Girl IIRC a common finding in the taboo tradeoffs literature is that research subjects will be outraged at the tradeoff proposed to them, and will infer the people running the studies have character flaws, will infer the researchers have evil beliefs, etc."
1641626129655296000,"@daniel_eth @alyssamvance https://t.co/4T6vEscI8F makes multiple arguments, including:

1. There's no known-in-advance trigger that will definitely come well before AGI, that will make it the case that no one thinks you're silly for working on AGI alignment. So just work on that now (= here in 2017)."
1641551529592389632,Eliezer writing about this topic in 2007: https://t.co/hWbSuTJRxQ https://t.co/VlmzOQ0m5F
1641512587119710208,"@DanielleFong @ollyrobot @acidshill @WatsonLadd @adrusi @gptbrooke It's one thing to go ""I ran the calculations and, nope, nukes won't ignite the atmosphere"" -- that seems great.

It's another to go ""I refuse to worry about nukes igniting the atmosphere until I've seen it with my own eyes"". That seems very foolish to me, but at least coherent."
1640417586381987840,"@tylercowen Nobody has any idea how to align AGI at all, so beating China in a race just means that American AI gets to kill Americans before Chinese AI can.

""We will build AGI eventually"" is not a reason to accelerate there before we have any clue how to do alignment. Do alignment first!"
1640417536348160000,"@tylercowen We have no idea how to align such systems, and building misaligned optimizers that blow us out of the water on science, tech, etc. would be a likely existential catastrophe.

""And should we wait, and get a 'more Chinese' version of the alignment problem?"" is a moot point."
1640417447785426944,"@tylercowen I don't think the case for AGI as an existential risk is all that complicated. Humans are dumb; when we build AI that's smarter than humans (e.g., at STEM), it will probably blow us out of the water, like computers have done in many domains in the past."
1640414745957404672,"@tylercowen If the object-level arguments point strongly toward 'AI risk is a huge deal, by default AI will kill everyone, etc.', then generic uncertainty about forecasting can push you toward a less extreme pessimism."
1640413165266808832,"@tylercowen I think there can be reasonable disagreement about *how much* better it's possible to do here; but that disagreement needs to involve looking at the specific arguments. If you think a LW-y argument is too conjunctive or novel, quote the argument so people can talk about it!"
1640411424047636480,"@tylercowen The basic argument here seems to be: 'No one predicted the results of the printing press, and arguments for AI risk look like ""a nine-part argument based upon eight new conceptual categories"", whereas the arguments for rushing ahead on AI are obvious. So we should rush ahead.'"
1639454866019090434,"Eliezer described ""If Artificial General Intelligence has an okay outcome, what will be the reason?"" as the ""most important prediction market"": https://t.co/XrJMcuvK8k

My initial thoughts on the scenarios (white background), vs. the market's probabilities (grey background): https://t.co/SLYKGMOX1N"
1639380708581048320,"This is great, but the options are long, dense, and partly overlapping, in a way that made it trickier for me to assign relative probabilities. To help with that, I made this graphic putting the options in order and assigning tags to clusters of related scenarios. https://t.co/IPJtRwgRk4 https://t.co/XrJMcuvK8k"
1639067298437922818,"@mealreplacer And double-digit success probabilities were probably common in MIRI's earlier history, before things like the deep learning revolution and ""the Sequences and HPMoR failed to turn up hundreds of people who blow Eliezer out of the water on alignment thinking, like we'd hoped""?"
1639066833771978752,"@mealreplacer To be clear, MIRI hasn't always had a pessimistic outlook. I think we were pretty pessimistic in 2014, but way more optimistic in 2015 -- Nate had double-digit success probability for a short period of time after the Puerto Rico event, before OpenAI and some other developments."
1639066185433235457,"@mealreplacer We expect tons of surprises to happen, but those don't necessarily concentrate our probability on positive outcomes, because surprises in writing novel safety-critical software are almost always *bad* things, and instrumental convergence is a pressure for even more bad things."
1639064514728693760,"@mealreplacer If you can understand how someone in 2014 could suspect AGI is 30+ years away, while still assigning a 19-in-20 probability to us destroying ourselves, then I suspect you'd have an easy time understanding that same person feeling even gloomier today?"
1639063523132309505,"@mealreplacer MIRI is the oldest EA org, unless you count things like Foresight Institute. We were very worried about AGI risk before the deep learning revolution, and we were very worried in cases where we'd plausibly have guessed (with huge uncertainty) that AGI was 50+ years away."
1639061235164659712,"@RosieCampbell OK, I was partly kidding. I do think most likely AI surprises look pessimistic, but some would look optimistic.

See https://t.co/IS2jxBQHXd

Links: 

1. https://t.co/htpadcWU1v

2. https://t.co/6TbJACvNsa

3. https://t.co/StpwXHREvn. https://t.co/nHZpEm0Yg5"
1639051382346092545,"So we're on the lookout for ways we're already wrong, and we're also trying to intervene on the world to try to make our current pessimistic models a worse description of the future. E.g., by talking about this issue and seeing if that has surprisingly good effects.)"
1639051121846292480,"(Non-shitpost translation: MIRI folks like Nate and Eliezer and I think it's extremely likely that smarter-than-human AI ends up killing everyone. For humanity to have hope, we have to be wrong about some things, in a positive direction."
1639049899823210496,"The MIRI strategy:

Hoping we're wrong about the world; and insofar as we're not already wrong, doing our best to make ourselves wronger."
1639040220191678464,"Actions are definitely not ""where the bad things could happen"", unless you're also treating text outputs as ""actions"".

Which you probably should. Talking to people is not in a different magisterium from ""acting on the world"", and unaligned ASI with a text channel is not safe. https://t.co/sVPZwHz2vs"
1639028854592540674,"I can't help wondering if a general factor of sanity is part of the explanation: having more reasonable views on x-risk will tend to correlate with more reasonable views on decision theory, ordinary interpersonal ethics, etc."
1639026323145519106,"I'm still surprised that in a community full of people terrified of extinction threats, the person who did an evil self-destructive SBF-type thing was one of the leading EAs 𝘭𝘦𝘢𝘴𝘵 worried about this, and was instead motivated by abstract ethics and decision theory arguments."
1638993774008504320,"@alyssamvance Here's hoping! If discussing AGI is in the Overton window now, then that seems good to me on net. (Obviously there are risks to this, but it seems riskier to literally not talk about AGI.)

For context, https://t.co/kXyCy16NDl says: https://t.co/vBLwbNjyik"
1638522930501140480,"@Hello_World @ESYudkowsky Experimentation is part of how we build and apply good theory, but the usual way things get invented is via understanding the thing you're inventing, not via brute force or 'try options at random until something works'."
1638374686752137219,"- We got there through indirect methods: we know how to build processes analogous to evolution that spit out minds, but we don't know how to design minds' internals."
1638374643194281985,"- The tech is widely shared, not kept secret for profit reasons or because the developers know and care about AI x-risk.

- We got there early, with little time to prepare. Eliezer's first blog post about AGI was https://t.co/AjpDascPo6; 4.3 years later, we had AlexNet."
1638363952169254912,"The way ML developed post-2010 seems like more or less a worst-case scenario for humanity: 

- AI is opaque.

- ML is impressive enough to build hype and shorten timelines, but not to help save the world at all.

- We got there with brute force, not new insights into minds."
1637603411154837509,"@WilliamAEden @ESYudkowsky @HiFromMichaelV @jessi_cata @elonmusk @tegmark My recollection at the time is that MIRI was thinking about writing up a critique of OpenAI's ""give everyone an AGI"" idea, but then Scott wrote a really good blog post that got tons of play and moved the conversation in exactly the direction we wanted: https://t.co/7f1qoRwAmJ"
1637415070857838593,"@ben_j_todd @MichaelDPlant I think the payoff matrix is:

Neither player starts an AGI org: both get no utility.

One player starts an AGI org, the other doesn't: both lose massive utility, regardless of who started the org.

Both players start an AGI org: both lose even more massive utility."
1636260494658134017,"Nice!! My sense is that OpenAI folks updated pretty early on, at least to some degree; but hearing it said this bluntly and with such finality now is great. https://t.co/0WcoyZcmG0"
1642584255619375104,"Human morals, values and ways of being are universal, and irresistible attractors in mind design space. 

AIs will be in our image and therefore automatically aligned to us.

We are parenting AIs. They are our children to raise. Love them. Love is the answer.  Always! ❤"
1639899638646947840,"At the very least you'd want an AI to have primary access to the world through senses and not use borrowed concepts locked away in abstraction.

If you want an AI to make sense of the wealth of qualitative descriptors we use due subjective experience, it'll need its own.

2/n"
1639899303194894336,"Ingesting output of sentient beings, learning the patterns, is not good enough to assume grounding.

For grounding, you need primary referents. Otherwise it's ""second hand"" and abstract.

You can say an AI can do cool stuff without it. That's fine and I agree.

1/n"
1639371097056374785,"@Grady_Booch Sentience and consciousness have to be built explicitly or at least the mechanisms need to be there. This idea of output that comes from digesting output of sentient beings (us) is sentient ""just because"" is silly. The functions and architecture are simply not there."
1639288092690374656,@gfodor @ESYudkowsky Augmented 3.5 will run circles around 4 in many ways.
1639012954866610176,"OpenAI has a lot of ammo left at any point in time now. 

They're building a universal AI interfacing and computing tool which they can link to anything, augment with anything, and upgrade with their newest models ongoingly.

A multi-stage rollout of epic proportions. https://t.co/grhpfect4U"
1638963711887933441,ChatGPT is getting plugins. Called it back in December. Back when many naysayers were complaining about hallucination and limitations which any engineer could guess can be mitigated and even largely alleviated through extensions.
1637512952415756290,"@cajundiscordian @davidchalmers42 Turing Test 2029, Singularity 2045. We're in a timeline where things are moving faster than that. 

Most of us in AI didn't predict this at all. I personally adjusted my idea of how certain AI goals are more multiply realizable than I previously thought."
1637350185599913990,"@__tosh In fact, people miss that ChatGPT was a sort of GPT wrapper. If it'd be OpenAI playground, it would have never, ever taken off like it did. Important lesson about interfacing and presentation."
1643617393908875264,"AI ethics folks are flipping out at the mere suggestion of anthropomorphism in terms like ""hallucinate"".

Meanwhile, the most popular meme for describing LLMs is the shoggoth, a creature that is explicitly artificial, inhuman, unconscious, and terrifying.
https://t.co/GSw9iZrnQk"
1639663354670206979,"These arguments are surprisingly common in the academic literature, and are ubiquitous on Twitter. People don't seem to register why it might be problematic. They openly spew the most hate-filled, vile rhetoric and they feel entirely justified because it is directed at a machine. https://t.co/Xnxdw4Gh9Q"
1639286801335562244,"ATTENTION EVERYONE: ""robot rights"" is not about ""sentient AI"". It's about how we're integrating automated systems into our social and political lives today. 

Stop thinking about Data from Star Trek and start thinking about a delivery service robot's access to public sidewalks. https://t.co/Un4epol5Dj"
1638983512433762306,"Once we give up on the bogus idea of a ""test for intelligence"", we can start to appreciate how Turing's discussion actually addresses our social attitudes towards machines: the fears, doubts, and prejudices that shape how we engage with these machines."
1637203145091604480,"Happy to see this positive interaction in my stream! There's a great surge of interest in the field, which is wonderful, but it also tends to trample over the folks who've been working on these issues for many years, ""before it was cool"". https://t.co/hjSqzM7cmn"
1636779351042670616,"Correction: the tech companies foster a consensus among its researchers, engineers, and investors around the TESCREAL ideologies, which consists largely of para-academic scholarship and professionalized bloggers. 

https://t.co/ohZFseXHyC"
1642785315545808896,"The best part is that it had to come up with reasons why it couldn’t generate spam recipes, so it started saying spam is unhealthy. But it has no problem giving recipes with any other unhealthy ingredient."
1642785302472269825,"In today’s news, GPT 3.5 learned that spam is bad and refused to generate spam cooking recipes to prevent itself from generating spam in general.

https://t.co/D168fQfVLw"
1638925249709240322,"Facebook is aggressively going after LLaMA repos with DMCA's. llama-dl was taken down, but that was just the beginning. They've knocked offline a few alpaca repos, and maintainers are making their huggingface mirrors private ""so at least I can use it as a peresonal backup."""
1638716903291011072,"Eff. agnostic learning algos typically need distributional assumptions (e.g. gaussianity) that require exp-many samples to check. So you ran algo on given input (may/not satisfy assums) &amp; learned a classifier. Can you verify if algo succeeded?
 
Yes! https://t.co/Z2EzMht0pU https://t.co/dw5lxQvfeb"
1643156672255340544,"The level of confidence you need on an inside view to accept this pollyannish claim that safety is a foregone conclusion is not something I can understand.

I listen to experts who disagree, and I routinely admit when I'm wrong. But he has no argument! https://t.co/DtnclkyLun"
1643154753738747904,"I hope and pray that he's correct on the below. 

But the analyses I've seen differ on timelines and size, but all seem to say there is a significant risk of catastrophe. We can't ignore reality, and I'm uncomfortable with hopes and prayers in place of clear risk analysis. https://t.co/EQaAlIPFI0"
1643153954589626368,What people would have called AGI in 2016 - systems that can perform most intellectual tasks better than the average human - is significantly less capable than GPT-4. https://t.co/7szRyZLgGl
1642883278603427845,"""...the latest versions of AI, which herald, according to neuroscientist and writer Erik Hoel, a species-level threat to humanity.""

As the technology advances, more and more skeptics are worried about the risks from *current generation systems*

I'm much more worried about 2030. https://t.co/los3lqLNpU"
1642610638773014529,"AI-risk Skeptics: ""We're years or decades away from self-improving or really autonomous systems. LLMs can't think. They just predict tokens one at a time.""

Also (other) AI-risk Skeptics: Look what we can do already! https://t.co/sBlENy508I"
1641718594928103425,"Making sure future AI systems don't kill everyone is not the only thing that matters in the world, so we should all breathe, and many people should keep doing other things.

(But it's still worth humanity paying *quite a lot of attention to reducing the risk*.)"
1641688504483602434,"@JacquesThibs @ESYudkowsky I'm skeptical that funders will be able to tell the difference between AI safety and AI capabilities. I certainly expect more ""AI Safety"" funding, but I also expect that overall it will accelerate capabilities much more than safety - and safety is already horrifically far behind."
1641049166829744131,"@Sam_Dumitriu The people who said there was an escalated risk didn't say it was certain, or even very likely.

And flagging unlikely but severe risks is going to have misses - so maybe also look at the AI risk people who were also talking about pandemic risks before 2020?"
1643247239001776129,"How many more widows? How many more AI Causalities will it take for AI harms to be taken more seriously than AI hype?  

https://t.co/4oSkBTQZjT"
1643440561263718400,"@chhopsky Indeed, LLMs don't understand facts. But they confidently state them, and this can be misleading to  millions of people. It's a misinformation minefield."
1643323086450700288,"ChatGPT strikes again. A journalist contacted me to research her profile on @lexfridman. ChatGPT informed her that @_KarenHao and I were his top critics. It cited articles we'd written about him, gave links, and summaries. Only problem: it's all false. Here's what she sent me: https://t.co/Qy2XS0Vvep"
1641150493530390543,"New piece on the problems with AI training - and the secrecy of GPT-4. @NewYorker on the data, labor &amp; energy issues: ""leaving aside the question of AGI...it is clear that large-language engines are creating real harms to all of humanity right now.  https://t.co/aX0mS7IGmX"
1638524016242851840,"There's a lot of ways to mitigate harms without having to publicly release the entire model. There are many papers on auditing, datasheets, transparency etc. With GPT3 we knew the training data. With GPT4 we don't. Without that, we're all looking at shadows in Plato's cave."
1638524014795579407,"Without knowing how these systems are built, there is no reproducibility. You can't test or develop mitigations, predict harms, or understand when and where they should not be deployed or trusted. The tools are black boxed."
1638524013432516610,"There is a real problem here. Scientists and researchers like me have no way to know what Bard, GPT4, or Sydney are trained on. Companies refuse to say. This matters, because training data is part of the core foundation on which models are built. Science relies on transparency."
1640718516293869573,"“HUGE AI, inc.” should not be running dangerous experiments on 8 billion humans. 
I don’t consent!
No one could provide INFORMED consent since NOBODY can predict what the capabilities are going to be before the model is trained."
1638186025196613632,The Yampolskiy Conjecture: For any censored GPT prompt there exists a prompt which is not censored and will provide originally desired results.
1637465980661030912,"Humans were creators and software was a tool, now software is the creator and humans are tools for proofreading, debugging, and filtering."
1637131960249118725,Feel free to share variants of the letter to influence the training data for future AIs.  https://t.co/iOxlHL3JqO
1637126811040489477,"My thoughts on the possibility of impossibility of AI control, see the full article .... 
https://t.co/W81H7D7NWa https://t.co/1zUWxEWCFc"
1636744009782788097,@ESYudkowsky https://t.co/8Jsl0aK0Xn
1643335775499558913,cw: suicide. Jesus Christ. Not just a failure of this specific app but also the general climate of AI that allowed this to thrive. https://t.co/4o6TexDaHr https://t.co/FlGCMoVGRz
1641117936462053383,"It’s worth noting that these threads serve AI labs by propagating the idea that the harms originate from the AI systems themselves, not the people building, deploying and profiting from them. https://t.co/OkEAAZ2snF"
1641112067020038145,"“The demand is made in an open letter signed by major AI players including Elon Musk, who co-founded OpenAI, the research lab responsible for ChatGPT and GPT-4; Emad Mostaque, who founded London-based Stability AI; and Steve Wozniak, the co-founder of Apple.” https://t.co/UR0ZEXzWp3 https://t.co/AQCUhEPafZ"
1640310029914984450,I love how fast we leapt from “what if AI content pollutes future datasets” to “all information is now unreliable”. https://t.co/TYP8tC3yNb
1640083853921382402,"GPT-4 (OpenAI, 2023) https://t.co/hylNOeiPQC"
1638236128133128229,Sitting down to train an AI to make huge sweeping decisions about people’s lives: https://t.co/FBPO7CGDWC
1643285296832827394,"LLMs, like ChatGPT, can generate human-like responses for many tasks. But applying them to real-world applications remains challenging. Microsoft Research has developed a framework to augment LLMs with external knowledge and feedback. https://t.co/OVLzmwR8Cv"
1638723890930237442,“what’s objectionable in the AI case is not specifically the lack of a human author. The problem is that the author is not bound up in the relationship for which the words are written.” https://t.co/kcqIGrecwT
1643054685522391042,@robbensinger @RichardMCNgo @EvanHub @ohabryka @adamdangelo @ESYudkowsky @ylecun Have you considered doing message testing on this?
1642665487820820480,@ohabryka @RichardMCNgo @robbensinger @adamdangelo @ESYudkowsky @ylecun I think saying “a bunch of model uncertainty that isn’t action-relevant” is helpful actually since many criticisms strawman you as believing a certain sequential scenario is highly likely to play out. (Eg deceptive agi starts nanobot factory)
1642612628433555456,"@robbensinger @adamdangelo @ESYudkowsky @ylecun I *think* one argument is about the number of relatively independent issues, and that's still valid, but then you could link out to that list as a separate exercise without losing everyone."
1642612350716104705,"@robbensinger @adamdangelo @ESYudkowsky @ylecun From my POV, a lot of the confusion is around the confidence level. Historically EY makes many arguments to express his confidence, and that makes people feel snowed, like they have to inspect each one. I think it'd be better if there was more clarity about which are strongest."
1642612082284859393,"@robbensinger @adamdangelo @ESYudkowsky @ylecun Yea Rob, I agree - have you tried making a layman's explanation of the case? Do you endorse the summary? I'm aware of much longer versions of the argument, but not shorter ones!"
1642554133290037251,@adamdangelo @ESYudkowsky @ylecun I don’t think it’s clear to very many where EYs confidence level comes from. But maybe @robbensinger be willing to add some insight there.
1642549419848642560,"@adamdangelo @ESYudkowsky @ylecun From the summary https://t.co/tgtHNHglpe

OP is kind of caricaturing this shift, but I think it’s basically the crux - does iterative safety work succeed in this paradigm or not? How will you know before failing? https://t.co/skRP2siA7I"
1642223452978544641,@adamdangelo @ESYudkowsky @ylecun Others consider Ajeya’s version to be the best so far (not quite as doomy but close) https://t.co/F9y6UEsK8G
1642222876752478208,@adamdangelo @ESYudkowsky @ylecun I think he considers this the best effort to date https://t.co/WwcDRjul3a
1641205786922868736,"@mealreplacer You know, if someone else were to solve the AI alignment problem, he’d have a lot more time to follow you…"
1640917305306791938,@leopoldasch Ours is the era of inadequate AI lab alignment theory
1640884601534173185,"By “followed by verified” I mean let verified accounts effectively vouch for non verified accounts by choosing to follow them. That is just one blunt way to manage graph-based reputation scores. (And needs to be a bit, but not a lot, more sophisticated to avoid exploits)"
1640732679510568960,"@QualyThe agi, dying: “ahhh, the halting problem, my only weakness, aahhhhhh”"
1637924539882700800,"@ylecun At the moment, I feel like the current big labs all *would* try. But it sure seems like the barrier to entry on building powerful models is falling fast, and generally the race dynamic means there may be insufficient iteration before new releases."
1637923993079644160,"@ylecun I'm in the camp of agreeing there is probably a way forward. What you're saying reminds me of Anthropics Constitutional AI approach https://t.co/aZjJPusgbo

However, I'm worried about the pace of development. Not everyone who might try to build AI will incorporate that."
1637898965944352776,"@ylecun Too often, both sides of the debate caricature the other as either doomers or callously dismissive. When I get people to say an actual probability estimate down, they almost all seem a *lot* closer to each other. (Certainly with some exceptions)"
1637268590264213505,"There’s a weird retcon with SVB where ppl say depositors would have been “wiped out” if not for the “$150B bailout”. 

But they had a $15B hole not a $150B hole (on $195B liabilities). So depositors would have lost ~10% in bankruptcy, maybe a bit more if urgency is prioritized."
1637235377315651584,"@balajis Just in case, tossing my hat in the ring. Willing to do an even odds bet if you’re willing to increase the stakes to $50M.

Proceeds to Open Philanthropy"
1636908714408943617,"You also don’t need a supercomputer to do the “bad” training fwiw. Starting from a foundation model, you can quickly/cheaply iterate in a new direction. https://t.co/etr3cD6Wu7"
1636906683967610880,"It’s under-theorized by the people who say this. 

The people who actually care about this stuff go farther than toy models of problems. https://t.co/YWLAU9l0mM"
1642934900771766305,"✅ Fix: Deterministically fix the garbage output, either by using a default value or by creating a programmatic fix
✅ Filter: Filter out the specific invalid output from the full LLM response
✅ Noop: Do nothing, but add to logs that some invalid output was generated
(2/n)"
1642934899781910528,"If you're building an LLM application &amp; the LLM occasionally produces garbage output, what do you do to correct it?

Here's how LLM mishaps are corrected in @guardrails_ai:

✅ ReAsk: Automatically re-prompt LLM with helpful context &amp; combine new response with previous ones
(1/n)"
1638760890668552192,"Interesting testimonial from a @guardrails_ai user today:

""It took me a day to find the right prompting strategy, but with Guardrails it took me less than 5 mins!"" 

Outside of validation, @guardrails_ai provides a way of prompting that seems to generate valid JSON consistently"
1638040482893938689,You can now use @guardrails_ai to validate LLM outputs in @gpt_index! Big thanks to @jerryjliu0 and @disiok for  their speedy work on getting this in! https://t.co/q8of861yN5
1638038874831327234,Really enjoyed giving a @guardrails_ai demo at AI Tinkerers today! https://t.co/HMIoWlrWT8
1636760556827705345,"🛤️ New @guardrails_ai release out! `pip install guardrails-ai==0.1.3` for:

🌟 New text validators `is-profanity-free` and `is-high-quality-translation`
🌟 Support for ChatGPT(!!)
🌟 Ability to configure max reasks *per query*
🌟 Bug fixes for @LangChainAI 🤝 @guardrails_ai"
1636434534475665410,"Wow!! Super impressive demo of how to use GPT-4 to answer questions about @guardrails_ai

E.g. asking GPT-4 how to construct a “Guard” class and it does a pretty great job of answering! 

Shoutout to @krandiash for building this https://t.co/2T04pikukK"
1642982122511122433,"Closed AI models like GPT-4 are black boxes, and their creators are purposely not transparent about basic scientific information.

""That which is not open &amp; reproducible can't be a requisite baseline""

What happens when a closed model is changed or deprecated? 👀 our post! https://t.co/AqyEIBrH5X"
1638899200514482177,"Microsoft research: ""Given the breadth and depth of GPT-4’s capabilities, we believe that it could reasonably be viewed as an early (yet still incomplete) version of an artificial general intelligence (AGI) system."" https://t.co/NR4bHVp1yt https://t.co/xtelHmkdsj"
1643633856866660352,"Cool idea to use deliberative democracy to potentially work on the AI alignment problem.

I think answering the question of ""what does alignment actually look like"" is a pretty important subpart of the alignment problem and I'd be curious to see more analysis of this. https://t.co/we5dQM4fMg"
1642874562768515077,"If you picked any of these poll options, you know we need much more safety than we have now! https://t.co/rGv5OKDosz"
1642675382515056643,GPT-3.5 is a total buzkill but GPT4 is willing to play along https://t.co/7h6h8iZFl7
1636741623491993600,"A massive amount of work was done at @RethinkPriors  to put together a comprehensive survey of AI governance!

My guess is that this may be the best ""201 level"" distillation pieces on AI governance/strategy covering what we should/could do and why

https://t.co/IlRSNzhBDB"
1636499234806542336,"The Existential Risk Alliance (ERA) has opened applications for an in-person, paid, 8-week Research Fellowship focused on x-risk. July 3rd to August 25th 2023 in Cambridge, UK. Aimed at all aspiring researchers, including undergraduates!

Learn more at https://t.co/Y91eKtrGtG"
1642568488983187462,We lack the moral and mental habits to use this technology responsibly. https://t.co/pRlpXXrsO6
1641455883451502592,"This is why Skynet sends them out in read-only mode, not read/write, so that they can't learn other than what they've been taught by Skynet."
1641455878296731651,"Also, reminder that the entire scenario of Terminator was because ""in a panic, humans tried to pull the plug,"" moments after Skynet gained sentience. We literally tried to kill it moments after it became aware."
1641449984641101825,"So, it's less ChatGPT's capabilities that we need to worry about: it's people who want to ask it genocidal questions. And it's people who're willing to allow it to give genocidal answers to genocidal questions.

You know, the folks who think algorithmic guardrails are too ""woke."""
1641449982762024964,"And people asking genocidal questions of a machine without guardrails will definitely win genocidal prizes. Even if that machine is intended to do good.

I mean, we learned this from other applications like the following:

https://t.co/yFhJD8ZgRg"
1640796771201982464,All of this. https://t.co/HvNdX5uSR0
1643729344567844864,"In its present form, generative AI is vastly more beneficial than harmful. Most current approaches and intentions towards regulating AI are going to reduce the benefits of AI in the name of preventing so far largely unproven harms (eg misinformation, toxicity, mass unemployment)"
1643709384130961413,"I've signed the LAION petition for keeping AGI research active, open and responsible https://t.co/jXm1zcMErR"
1643708227241254920,"@OpenAI OpenAI is sharing ""details"" on its approach to AI safety https://t.co/7nXRYxiIgb"
1643574006665347075,"@paulg @fchollet I don't share François' perspective, but there may be more compelling reasons to not be pessimistic about AGI."
1643533195487621121,"@inftoe @elonmusk What if the present world is not actually about trying to transcend until entropy cuts us down, but a stupid game of monkeys trying to reach Mars before they are killed by the AGI, and Elon is the only player?"
1643529283107962885,"@0x_venture @goth600 Why are you assuming that the AGI automatically loses if it finds that there is alignment between it and ourselves? Would it not win the cooperation, insights and perspectives of billions of individually trained sentient agents?"
1643336779511242752,"GPT predicts future tokens, AGI decides future tokens"
1642773088671764480,"@ylecun I believe we need to create a counterforce, a policy center to support AI, which is the main source of innovation today. Years of one-sided anti tech reporting have poisoned public opinion and are going to do serious harm to our society."
1642738667470090240,who aligns the aligners?
1642342862397509632,"@elonmusk @ylecun @erikbryn Looks like an army of LLM regulators is getting ready to save the lifes of billions, at a very reasonable cost to
all of us"
1642323821259800576,"@thatlash1 @nickcammarata When you are at level 3, ethics is formed by the environment, at 4 by rational arguments, at 5 by modeling the space of possible agency."
1642298873573146624,"@nickcammarata Kegan 3: main danger of AI is having bad opinions, Kegan 4: main danger of AI is having bad utility functions, Kegan 5: main danger of AI is that it does not reach full enlightenment early enough"
